prop_id,owner_id
67674,474041
67675,435698
67676,475845
67677,465974
67678,470567
67679,67918
67680,210197
67681,63254
67682,189571
67683,176917
67684,72559
67685,25122
67686,64806
67687,209152
67688,135271
67689,168924
67690,172962
67691,212154
67692,456508
67693,223223
67694,437222
67695,188403
67696,443200
67697,460182
67698,447009
67699,31293
67700,477382
67701,480088
67702,459904
67703,472375
67704,426381
67705,464739
67706,205835
67707,69623
67708,449892
67709,132621
67710,469844
67711,145601
67712,63134
67713,33762
67714,142118
67715,49225
67716,37872
67717,188890
67718,202853
67719,462066
67720,103620
67721,477489
67722,93698
67723,131234
67724,428980
67725,460567
67726,459674
67727,203211
67728,456430
67729,440445
67730,198692
67731,451457
67732,176700
67733,224436
67734,146067
67735,434465
67736,212008
67737,187748
67738,92237
67739,470922
67740,19930
67741,443075
67742,461948
67743,206648
67744,122552
67745,94344
67746,469994
67747,211435
67748,455599
67749,129142
67750,422942
67751,477073
67752,214857
67753,220586
67754,37214
67755,431408
67756,288573
67757,477615
67758,11035
67759,418382
67760,12635
67761,455283
67762,97143
67763,168559
67764,114164
67765,450051
67766,478893
67767,104736
67768,456367
67769,155361
67770,455768
67771,477986
67772,220915
67773,419145
67774,208316
67775,159463
67776,147242
67777,222098
67778,454774
67779,213791
67780,214118
67781,445350
67782,209321
67783,59410
67784,99509
67785,153662
67786,133744
67787,424277
67788,188463
67789,452954
67790,69790
67791,157574
67792,178138
67793,68455
67794,221518
67795,448808
67796,458250
67797,12765
67798,201436
67799,39057
67800,23635
67801,459120
67802,197780
67803,218093
67804,174540
67805,116915
67806,425301
67807,473795
67808,221174
67809,224420
67810,465453
67811,478431
67812,463033
67813,208207
67814,216920
67815,430898
67816,116679
67817,148314
67818,172258
67819,81433
67820,126882
67821,444325
67822,155560
67823,470959
67824,174376
67825,426341
67826,127511
67827,163419
67828,15121
67829,73940
67831,446966
67832,204377
67833,453746
67834,172966
67835,459688
67836,435018
67837,472114
67838,17927
67839,441374
67840,478551
67841,459537
67842,477906
67843,430325
67844,154955
67845,475960
67846,446497
67847,189381
67848,459313
67849,47761
67850,185342
67851,473424
67852,440134
67853,441178
67854,38091
67855,475235
67856,450077
67857,427339
67858,442984
67859,481448
67860,163443
67861,152049
67862,19148
67863,442455
67864,182627
67865,140180
67866,19148
67867,217482
67868,141580
67869,479192
67870,219336
67871,477749
67872,455760
67873,450633
67874,459535
67875,51611
67876,121888
67877,438954
67878,137963
67879,60307
67880,128523
67881,453354
67882,27726
67883,465588
67884,461296
67885,480814
67886,481159
67887,146620
67888,99435
67889,459806
67890,65730
67891,204983
67892,466015
67893,136625
67894,441738
67895,457819
67896,138701
67897,112456
67898,467547
67899,452593
67900,198705
67901,452567
67902,73941
67903,73941
67904,73941
67905,73941
67906,73941
67907,468555
67908,218973
67909,428829
67910,470731
67911,35416
67912,100227
67913,150223
67914,102625
67915,40621
67916,63687
67917,54506
67918,444647
67919,481720
67920,474206
67921,443816
67922,288644
67923,148410
67924,118624
67925,471752
67926,194964
67927,444296
67928,459546
67929,75709
67930,473508
67931,473631
67932,124960
67933,198557
67934,66442
67935,73942
67936,208119
67937,170638
67938,419245
67939,166960
67940,149595
67941,41232
67942,466139
67943,204462
67944,187163
67945,120065
67946,30757
67947,147764
67948,418047
67949,457527
67950,455672
67951,142433
67952,471550
67953,445486
67954,456078
67955,443994
67956,206191
67957,461829
67958,172522
67959,199280
67960,476073
67961,52399
67962,38244
67963,144350
67964,419138
67965,460721
67966,112948
67967,49259
67968,470479
67969,288546
67970,109335
67971,467400
67972,476761
67973,183177
67974,449099
67975,93062
67976,87219
67977,210281
67978,144592
67979,127103
67980,221335
67981,448204
67982,419327
67983,224435
67984,205506
67985,24897
67986,469726
67987,223486
67988,148539
67989,218421
67990,135152
67991,205589
67992,101926
67993,422500
67994,197105
67995,431352
67996,449726
67997,470977
67998,220499
67999,65324
68000,30416
68001,50945
68002,458453
68003,461269
68004,446996
68005,188012
68006,454879
68007,202658
68008,219139
68009,454660
68010,453393
68011,133728
68012,427457
68013,12129
68014,463545
68015,447840
68016,422207
68017,185145
68018,18814
68019,474539
68020,469185
68021,453393
68022,73946
68023,73946
68024,73946
68025,73946
68026,73946
68030,471550
68031,69636
68032,172522
68033,73928
68034,73929
68035,225783
68041,40131
68042,455080
68043,425214
68044,154955
68045,475655
68046,454318
68047,207726
68048,477060
68049,207171
68055,443822
68056,478101
68061,223246
68062,89245
68063,147116
68064,87291
68065,481586
68066,474200
68067,465571
68068,152034
68069,180499
68070,219154
68071,180702
68072,459079
68073,220252
68074,260015
68075,19507
68076,445471
68077,81701
68078,81701
68079,106080
68080,470701
68081,435191
68082,463602
68083,139362
68084,418039
68085,224785
68086,171284
68087,453742
68088,67120
68089,223131
68090,75110
68091,220565
68092,120116
68093,465228
68094,438191
68095,461089
68096,34128
68097,429801
68098,30109
68099,431437
68100,459804
68101,173346
68102,218754
68103,173124
68104,447917
68105,453364
68106,450429
68107,424103
68108,453465
68109,431437
68110,288615
68111,468650
68112,204509
68113,139456
68114,454628
68115,423946
68116,447723
68117,22678
68118,199165
68119,465409
68120,474745
68121,61595
68122,17706
68123,73928
68124,73929
68125,26304
68126,425584
68127,126072
68128,477018
68129,481687
68130,446182
68131,481814
68132,475841
68133,424938
68134,429099
68135,455221
68136,133329
68137,476628
68138,481400
68139,78758
68140,419707
68141,446838
68142,447584
68143,86496
68144,465195
68145,81210
68146,166464
68147,157859
68148,480797
68149,49679
68150,435800
68151,127068
68152,205591
68153,440212
68154,448645
68155,224246
68156,73928
68157,104568
68161,55886
68162,81814
68163,183161
68164,203193
68165,47744
68166,445556
68167,455407
68168,472348
68169,425743
68170,224659
68171,477853
68172,447065
68173,458360
68174,225051
68175,447065
68176,72156
68177,458361
68179,224659
68180,72156
68181,460304
68182,128221
68183,194866
68184,460666
68185,190683
68186,470140
68187,211029
68188,147377
68189,475882
68190,125959
68191,185475
68192,185061
68193,17896
68194,217093
68195,433492
68196,474309
68197,197301
68198,215335
68199,425502
68200,220793
68201,424172
68202,199303
68203,165130
68204,419582
68205,475817
68206,59017
68207,34903
68208,422939
68209,111197
68210,478012
68211,434933
68212,38487
68213,16788
68214,424981
68215,450864
68216,40843
68217,104566
68218,463880
68219,11836
68220,179909
68221,441215
68222,201605
68223,133605
68224,465548
68225,457270
68226,475085
68227,442252
68228,161789
68229,476598
68230,466304
68231,435322
68232,454081
68233,466828
68234,473691
68235,121936
68236,423264
68237,119365
68238,184657
68239,109193
68240,158314
68241,440514
68242,152024
68243,418015
68244,418015
68245,467334
68246,466145
68247,466141
68248,472931
68249,422489
68250,470430
68251,168860
68252,466233
68253,108308
68254,455222
68255,429028
68256,472666
68257,419330
68258,83441
68259,462044
68260,466040
68261,126072
68262,474024
68263,183977
68264,472767
68265,139065
68266,468502
68267,442049
68268,463401
68269,38216
68270,430843
68271,202655
68272,108731
68273,176931
68274,452624
68275,473218
68276,164112
68277,462135
68278,221362
68279,160583
68280,161748
68281,198925
68282,461030
68283,432333
68284,473010
68285,137584
68286,138802
68287,32059
68288,161387
68289,470946
68290,479200
68291,173974
68292,137951
68293,472739
68294,459196
68295,440250
68296,440888
68297,434022
68298,440723
68299,473010
68300,126218
68301,438692
68302,419023
68303,443069
68304,141081
68305,461929
68306,429306
68307,169678
68308,216900
68309,217143
68310,288942
68311,458099
68312,202244
68313,448229
68314,470882
68315,447595
68316,109050
68317,475801
68318,478617
68319,107955
68320,205170
68321,480814
68322,476219
68323,173744
68324,40308
68325,430081
68326,445125
68327,424215
68328,224760
68329,40309
68330,477440
68331,197233
68332,222898
68333,456118
68334,123886
68335,441748
68336,205233
68341,475518
68342,217097
68343,212134
68344,177150
68345,474889
68346,425212
68347,101640
68348,64943
68349,64942
68350,428318
68351,476195
68352,465237
68353,187187
68354,51361
68355,200017
68356,131984
68357,456467
68358,205795
68364,25658
68365,437796
68366,464453
68367,50524
68368,451053
68369,79891
68370,429863
68371,467406
68372,213662
68373,420570
68374,443616
68375,426292
68376,207067
68377,436657
68378,27895
68379,27895
68380,186704
68381,188606
68382,97783
68383,226096
68384,423727
68385,69248
68386,107195
68387,205161
68388,26305
68389,73929
68390,27895
68391,27895
68392,186158
68393,186158
68394,450883
68395,479295
68396,434623
68397,469816
68398,128475
68399,456815
68400,141631
68401,195240
68402,97686
68403,445297
68404,460839
68405,422207
68406,441234
68407,128025
68408,438089
68409,463009
68410,217881
68411,436509
68412,441160
68413,90265
68414,111444
68415,480689
68416,152729
68417,87548
68418,145976
68419,198926
68420,190836
68421,452282
68422,442773
68423,432349
68424,288626
68425,124859
68426,15597
68427,101670
68428,463466
68429,457258
68430,181803
68431,424984
68432,440308
68433,44746
68434,456018
68435,97549
68436,212864
68437,87547
68438,191410
68439,206930
68440,24499
68441,193073
68442,32566
68443,10485
68444,97638
68445,27895
68446,461943
68447,475100
68448,421454
68449,428317
68450,211872
68451,71022
68452,141990
68453,148049
68454,23683
68455,429250
68456,44118
68457,55353
68458,421435
68459,217676
68460,173940
68461,461369
68462,24271
68463,288763
68464,175999
68465,208777
68466,432711
68467,438707
68468,471463
68469,449354
68470,142623
68471,436462
68472,154091
68473,80609
68474,32952
68475,475783
68476,30965
68477,212068
68478,449957
68479,456356
68480,480102
68481,62413
68482,202927
68483,153126
68484,214973
68485,224357
68486,434159
68487,419559
68488,33311
68489,472025
68490,217631
68491,176426
68492,472450
68493,148490
68494,128080
68495,135302
68496,92346
68497,188308
68498,452467
68499,447862
68500,75992
68501,210829
68502,473506
68503,182591
68504,421536
68505,49085
68506,51363
68507,179717
68508,431621
68509,84364
68510,439724
68511,163647
68512,142214
68513,159295
68514,432665
68515,25485
68516,135698
68517,211224
68518,107021
68519,157288
68520,480241
68521,75842
68522,470681
68523,84534
68524,85128
68525,199634
68526,462420
68527,106996
68528,464892
68529,73928
68530,205161
68531,73928
68532,27895
68533,220755
68534,212092
68535,75105
68536,480885
68537,432224
68538,211106
68539,422273
68540,16027
68541,124124
68542,145701
68543,441338
68544,61747
68545,224827
68546,452301
68547,181927
68548,472391
68549,477698
68550,444262
68551,471159
68552,472393
68553,447908
68554,186904
68555,456366
68556,39556
68557,445472
68558,155467
68559,464611
68560,458782
68561,167579
68562,433940
68563,462867
68564,150077
68565,34368
68566,224917
68567,216303
68568,442546
68569,444970
68570,454306
68571,188139
68572,445584
68574,92009
68577,171347
68578,24376
68579,452434
68580,288547
68581,215469
68582,191206
68583,437075
68584,461635
68585,436002
68586,105603
68587,31727
68588,187705
68589,419762
68590,221783
68591,158177
68592,40431
68593,116041
68594,225878
68595,210416
68596,225785
68597,441897
68598,435947
68599,473475
68600,427493
68601,161953
68602,425292
68603,196752
68604,481845
68605,127989
68606,452087
68608,446423
68609,467281
68610,150795
68611,479589
68612,450240
68613,173096
68614,173192
68615,481462
68616,99886
68617,458141
68618,220073
68619,212544
68620,450023
68621,201244
68622,152997
68623,466321
68624,218308
68625,425504
68626,222229
68627,74038
68628,24560
68629,161095
68630,16834
68631,136035
68632,216343
68633,425065
68634,151490
68635,82369
68636,429319
68637,438625
68638,216513
68639,419177
68640,216548
68641,438401
68642,428941
68643,452311
68644,199704
68645,162174
68646,51745
68647,217159
68648,425430
68649,466506
68650,48184
68651,459179
68652,427972
68653,128403
68654,194191
68655,124110
68656,458901
68657,76730
68658,84173
68659,430248
68660,95018
68661,440027
68662,428189
68663,466562
68664,93159
68665,478913
68666,34928
68667,216447
68668,158999
68669,15785
68670,211651
68671,35472
68672,467292
68673,140372
68674,187484
68675,288688
68676,160285
68677,446437
68678,454269
68679,422736
68680,447057
68686,147066
68689,421465
68690,421347
68691,460194
68692,465917
68693,143691
68694,109705
68695,436154
68696,439032
68697,101734
68698,435346
68699,127420
68700,193291
68701,463918
68702,150765
68703,223301
68704,216703
68705,204344
68706,431023
68707,419090
68708,448143
68709,165585
68710,464187
68711,458761
68712,465918
68713,436628
68714,217410
68715,471023
68716,460363
68717,462677
68718,179114
68719,178513
68720,439562
68721,166509
68722,70343
68723,441274
68724,436520
68726,116181
68729,97551
68731,100160
68732,92494
68733,122004
68734,472576
68737,424523
68738,420178
68739,160325
68740,160325
68741,179575
68742,17693
68743,70848
68744,17695
68745,183789
68748,74155
68749,205521
68752,215922
68753,161011
68754,205340
68755,446028
68756,202846
68757,29843
68758,464610
68759,427039
68760,461215
68761,83999
68762,197202
68763,47157
68764,143078
68765,466529
68766,424238
68767,163690
68775,167153
68776,12152
68777,109590
68778,12153
68779,14329
68786,202846
68787,202846
68804,159605
68806,202846
68807,202846
68808,202846
68809,202846
68810,202846
68811,202846
68812,202846
68813,202846
68815,217475
68816,186040
68817,471610
68818,225215
68819,225215
68820,225215
68821,471610
68822,196542
68823,43834
68825,202846
68826,202846
68827,202846
68828,202846
68829,202846
68830,202846
68831,202846
68832,202846
68833,202846
68839,446028
68840,444895
68841,128045
68842,444895
68843,421018
68844,192070
68845,192070
68846,192070
68847,175210
68848,470796
68850,425068
68851,437206
68852,81489
68853,142500
68854,440355
68855,125017
68856,125017
68857,175626
68858,441310
68859,452962
68860,192156
68863,171042
68864,118636
68865,462336
68866,465707
68867,447920
68868,443168
68869,427875
68870,441098
68872,82380
68873,450985
68874,27854
68880,225310
68881,225310
68886,185923
68887,168438
68888,41043
68889,23675
68890,192070
68891,192070
68892,96382
68895,431219
68896,164331
68897,164331
68898,453744
68899,195276
68904,453744
68905,162749
68906,20780
68907,139987
68908,466760
68909,473906
68910,208905
68911,198312
68912,454924
68913,149289
68914,128941
68915,93051
68916,480725
68917,173553
68918,158754
68919,468183
68920,451324
68921,454186
68922,170427
68927,459942
68928,466059
68929,173346
68930,157308
68931,182178
68932,210932
68933,471665
68936,425779
68937,437651
68938,155751
68939,155751
68940,476482
68941,222605
68942,195522
68943,432411
68944,466888
68945,421820
68946,204205
68947,130821
68948,14238
68950,154577
68952,43512
68953,43512
68954,126712
68955,84904
68956,463610
68957,219710
68958,134478
68959,140016
68960,140016
68961,463607
68962,470923
68963,421939
68964,470224
68965,214976
68966,157077
68973,62388
68974,62388
68975,62388
68976,62388
68977,153776
68978,153776
68979,438088
68980,130788
68981,452970
68982,210530
68983,456241
68984,477408
68985,190975
68986,58402
68987,454219
68989,117209
68991,436188
68992,40585
68993,217258
68994,421353
68996,140449
68997,74423
68998,224337
68999,173424
69000,140412
69001,209495
69002,446108
69003,25263
69004,25259
69007,188857
69008,217740
69009,29845
69010,25259
69011,82146
69012,50860
69013,195335
69014,467534
69015,41059
69016,445522
69019,29562
69020,476675
69021,93046
69022,66757
69023,30842
69025,109501
69026,183903
69028,182899
69029,169140
69030,187872
69032,455347
69033,469251
69034,136250
69035,450372
69038,109793
69039,426719
69040,178634
69041,478693
69045,80808
69046,124899
69047,37917
69048,37918
69049,142582
69050,446868
69051,457384
69054,448549
69057,113602
69060,37916
69062,113602
69063,186599
69064,130936
69065,112835
69066,180412
69067,180412
69068,180412
69072,89598
69073,89598
69074,151734
69075,479155
69076,157172
69077,192803
69078,133847
69079,471751
69080,134550
69081,188133
69082,78140
69083,180412
69084,207701
69085,180412
69088,186599
69089,124603
69092,217463
69093,217463
69094,217463
69095,181228
69096,217463
69100,209245
69103,446268
69104,200457
69105,124661
69106,203583
69107,225609
69108,222592
69109,426276
69110,462665
69111,209245
69112,175538
69113,169865
69114,69501
69118,214038
69119,198134
69120,24050
69121,24050
69122,460466
69123,124506
69126,481826
69127,194271
69128,89119
69129,96497
69130,122347
69134,145086
69135,461160
69136,461160
69143,473460
69144,177002
69145,478263
69146,81482
69149,207706
69152,207706
69157,423212
69160,460723
69161,174900
69164,479798
69165,428340
69166,211002
69167,199175
69170,451017
69171,21523
69172,198134
69175,222405
69176,101786
69177,88839
69180,175210
69181,69497
69182,69496
69183,447765
69184,468607
69185,74476
69186,69497
69187,69497
69188,465879
69189,175210
69190,166114
69191,458344
69192,211336
69193,441455
69194,426377
69195,441455
69196,200456
69197,200456
69199,445864
69200,93046
69201,447928
69202,104164
69203,480688
69204,480688
69205,155937
69206,153068
69207,153068
69208,82146
69209,151842
69210,170248
69211,477416
69212,10768
69213,151775
69214,454776
69215,429779
69217,56517
69218,188743
69219,424985
69220,130433
69221,436710
69222,430911
69223,477787
69224,458921
69225,473370
69226,193223
69227,108448
69228,108689
69229,30228
69230,30234
69231,93048
69232,444229
69233,197273
69234,166094
69236,427340
69237,209656
69239,209656
69240,209656
69241,207491
69243,427340
69244,166114
69245,166114
69246,166114
69247,166114
69248,478092
69249,432823
69250,188391
69251,116037
69252,72263
69253,112834
69254,437478
69255,433177
69256,163243
69258,81726
69259,220435
69260,27854
69262,459901
69263,440912
69264,72263
69265,440912
69266,37915
69267,145086
69268,461160
69269,453763
69270,434332
69273,68606
69298,470532
69302,125058
69304,10673
69307,193328
69308,92559
69311,11250
69316,10744
69317,11434
69318,418752
69319,198864
69320,46437
69322,12401
69327,46032
69339,106153
69344,192955
69345,20502
69351,16176
69361,122746
69362,456407
69372,17286
69376,31006
69378,131033
69386,18959
69387,19059
69397,121734
69402,431901
69409,436365
69420,170810
69422,23350
69426,22789
69429,204692
69431,418828
69432,23964
69433,165528
69434,23977
69435,29553
69436,30013
69438,202286
69442,425262
69447,25222
69448,25832
69450,165406
69451,111691
69455,474814
69456,153837
69459,176485
69460,46203
69464,202286
69467,179368
69469,150006
69476,24175
69477,28531
69478,126223
69480,130781
69483,128808
69486,26798
69487,157948
69489,426166
69491,31472
69493,37841
69495,171312
69503,31457
69504,37820
69506,32453
69508,173586
69512,197449
69513,178379
69515,217891
69524,33870
69528,34831
69529,34827
69535,34821
69536,172056
69537,34826
69542,165249
69550,168140
69555,36543
69556,76655
69559,125707
69561,36475
69571,188718
69573,420202
69575,81762
69579,10135
69581,38050
69582,137781
69586,39709
69588,201671
69596,41139
69599,41114
69605,209531
69607,33893
69608,423574
69612,205488
69615,43174
69617,427772
69618,43178
69621,43181
69626,47180
69628,43876
69642,214105
69643,46921
69645,183222
69660,48854
69661,55105
69662,54616
69663,106133
69666,49758
69677,51979
69678,21201
69681,52960
69685,52977
69687,49705
69688,141394
69695,212297
69699,198642
69704,119612
69707,139023
69712,54929
69714,55584
69715,54704
69719,48882
69729,476652
69730,204788
69736,59429
69739,62526
69748,32453
69750,431409
69754,202734
69755,61855
69756,420400
69766,61225
69767,139920
69770,62424
69772,210799
69773,62180
69777,62259
69778,62785
69779,62795
69781,62732
69783,165056
69793,120616
69795,438965
69801,37017
69804,153884
69805,66556
69806,151038
69808,66391
69809,212839
69812,119939
69823,181177
69828,435754
69829,155455
69830,68816
69832,124436
69833,69376
69834,76268
69835,117863
69838,213973
69839,153757
69846,199966
69849,182586
69855,220420
69863,74297
69865,74615
69866,435105
69867,432162
69872,176559
69874,211156
69879,162526
69883,141443
69885,420614
69887,37416
69888,69205
69889,184007
69891,72466
69893,71807
69896,77081
69908,77199
69909,57422
69911,98331
69914,77951
69915,456050
69922,88727
69927,199019
69948,424484
69950,150181
69951,81921
69953,215751
69956,81989
69961,82422
69964,470532
69975,477645
69978,85367
69989,210283
69998,210898
70001,86883
70007,83549
70012,158146
70014,165935
70015,205786
70019,197817
70022,108788
70030,89886
70034,476044
70037,210772
70039,91506
70044,81527
70045,199432
70049,469991
70051,167358
70052,94006
70061,132503
70062,104446
70063,94257
70064,99997
70067,95003
70078,420710
70079,471960
70082,193237
70083,125836
70084,95813
70085,220302
70091,420706
70092,60347
70093,99488
70101,16553
70118,99872
70119,100346
70122,111714
70123,476652
70124,450216
70125,203822
70128,100822
70133,62642
70134,458210
70135,96432
70136,419906
70140,28246
70152,102983
70157,191567
70159,46713
70162,123089
70164,26909
70166,26909
70167,120031
70168,199168
70175,106701
70178,105304
70180,105253
70186,95468
70187,107072
70188,106593
70190,423889
70193,107097
70196,151038
70200,477331
70208,470532
70214,446893
70215,446893
70216,446893
70217,446893
70218,446893
70221,446893
70222,446893
70224,446893
70225,446893
70226,446893
70227,110143
70231,449839
70232,426982
70243,165455
70244,93465
70252,168192
70254,420748
70255,420748
70260,474814
70262,464756
70266,114702
70271,115620
70274,115452
70276,115527
70282,208909
70287,116815
70288,115853
70291,201561
70292,193696
70298,117862
70304,35455
70532,10113
70534,10215
70541,10067
70548,190013
70559,224002
70561,221356
70563,220455
70564,476373
70583,196423
70593,211035
70596,10275
70614,26366
70630,221804
70640,427424
70641,10537
70653,420617
70654,420617
70655,420617
70660,14204
70661,469273
70670,13918
70671,11759
70673,72206
70674,72206
70675,72206
70676,72206
70677,72206
70678,72206
70680,72206
70681,72206
70684,202656
70692,209972
70704,156551
70706,435799
70707,435799
70735,10151
70741,10556
70754,10961
70758,14810
70782,126306
70785,10477
70795,12181
70799,157506
70800,12405
70803,464842
70804,441715
70813,158258
70817,213122
70830,205714
70831,13218
70833,420560
70835,420534
70836,420534
70857,10527
70858,10187
70864,471921
70879,458617
70880,453035
70884,11800
70892,210503
70910,11866
70912,11866
70913,11528
70917,223574
70923,11512
70928,480220
70943,24834
70947,442381
70948,87975
70950,427555
70951,427555
70959,427555
70968,177682
70975,189732
70986,13130
70988,143796
70990,13345
70991,13619
71009,159045
71020,213666
71022,213666
71040,475314
71047,12150
71050,119296
71070,450039
71077,475314
71084,149772
71096,10791
71097,439004
71101,427097
71102,430670
71118,12849
71130,12906
71136,190014
71138,420631
71144,441293
71145,10154
71152,13094
71159,13138
71163,210524
71165,424016
71166,23225
71167,468923
71171,10081
71172,223783
71173,148997
71178,151628
71182,433799
71183,424016
71190,450350
71196,13728
71197,96661
71207,13604
71212,13774
71214,13680
71222,441087
71223,177720
71224,162024
71228,104564
71232,13922
71234,13850
71250,126679
71257,13815
71260,61626
71272,190382
71274,427876
71288,13985
71304,423890
71306,61656
71313,143657
71315,38723
71342,19254
71354,14820
71358,15969
71370,16175
71373,16175
71374,16175
71375,18284
71376,456127
71391,106309
71394,14351
71395,16729
71396,189176
71401,15826
71410,123300
71413,471916
71414,471916
71416,15997
71418,152598
71426,451795
71433,14409
71434,98697
71443,14512
71447,428649
71449,456406
71450,15995
71459,15315
71462,436048
71482,417999
71503,428703
71504,69923
71506,19171
71509,450040
71514,14664
71516,140260
71517,86690
71522,16543
71523,122818
71524,182716
71527,18428
71531,18141
71538,172972
71545,157467
71546,17407
71550,15529
71555,15970
71558,119741
71560,15560
71571,18401
71600,18659
71604,216223
71611,17820
71623,85316
71634,132805
71638,198688
71639,198688
71643,198688
71647,469939
71651,199297
71652,16080
71667,205669
71670,452850
71672,464676
71678,83235
71679,16414
71680,16414
71681,16414
71682,12133
71693,209765
71694,209765
71696,418990
71699,145049
71702,137869
71703,14412
71704,205549
71705,474468
71716,437161
71727,421054
71731,166006
71744,14345
71749,119329
71772,18643
71777,464732
71787,467783
71788,158048
71793,19331
71795,138911
71800,71038
71804,180947
71805,19366
71806,20566
71812,451481
71819,19859
71830,19986
71840,19466
71850,19991
71855,19907
71858,19555
71863,197468
71872,164055
71875,22607
71878,155360
71882,428346
71894,222648
71897,22386
71901,21818
71917,469852
71918,21133
71922,21268
71923,86361
71926,21005
71927,21315
71935,479105
71937,21624
71942,14430
71947,23006
71948,23089
71959,144603
71968,423904
71972,137011
71973,471093
71974,41060
71983,423904
71987,104477
72009,173867
72025,447164
72026,24177
72029,166359
72037,159358
72038,159358
72039,30611
72040,30611
72041,30611
72047,25408
72049,26133
72075,220329
72079,61744
72081,29614
72084,471418
72087,186639
72096,469623
72098,25860
72107,25983
72110,25369
72112,24983
72138,24768
72147,225935
72149,25900
72162,429244
72163,429244
72166,24381
72169,150021
72173,97647
72178,32488
72183,12250
72187,24290
72191,429224
72195,199868
72199,25136
72200,171873
72201,166164
72202,164745
72208,24274
72209,26448
72214,175482
72215,224749
72220,27053
72221,131081
72226,24546
72227,153868
72228,464757
72229,26362
72233,26362
72234,26362
72242,26362
72245,26362
72258,139062
72267,439227
72272,434057
72274,26342
72275,188247
72276,27583
72280,173386
72283,462847
72303,194813
72306,147768
72316,26126
72342,29370
72344,29406
72348,80859
72357,135010
72370,25889
72374,134620
72375,27056
72376,27298
72377,27345
72389,145071
72396,420651
72400,106215
72409,159696
72416,26310
72419,24136
72440,430000
72444,429114
72446,25591
72448,165413
72449,27174
72454,424345
72462,26611
72466,32485
72469,27412
72470,469669
72472,27127
72473,27280
72474,27633
72489,98640
72493,153062
72500,466234
72501,35230
72502,469869
72521,29541
72522,127959
72526,209765
72537,421319
72547,180128
72554,28392
72572,29404
72574,428615
72581,469942
72582,469942
72592,31005
72594,422560
72597,158193
72607,27348
72615,25864
72616,25866
72618,205208
72633,204903
72640,429354
72643,161824
72645,478763
72648,224963
72649,162354
72650,28377
72652,435061
72654,29925
72666,120978
72668,120978
72669,120978
72670,29423
72674,208856
72681,172960
72689,27100
72694,429188
72697,132019
72702,150807
72729,423480
72738,153764
72739,173696
72741,29934
72743,30168
72744,32041
72750,29844
72758,27797
72763,32493
72774,177850
72776,476539
72798,135045
72804,158356
72807,41475
72819,170834
72821,39090
72824,62662
72827,30219
72850,31640
72851,479093
72854,176858
72855,29615
72857,437555
72860,437555
72863,429181
72871,135537
72874,430011
72875,430011
72876,430011
72877,31664
72886,29032
72893,178368
72898,29483
72899,147565
72918,187206
72923,28810
72925,28810
72933,180128
72935,154462
72940,436216
72942,190015
72943,208632
72958,31641
72960,29418
72969,446659
72985,210412
72992,32101
72993,32101
72994,32101
72995,32101
72996,32101
72998,32270
73001,418882
73002,137602
73008,471535
73016,139541
73058,29605
73063,28766
73064,29487
73070,24155
73076,29530
73078,29565
73086,30923
73094,29758
73102,82347
73107,31254
73109,35862
73135,106237
73138,32603
73139,33342
73145,34727
73160,36197
73162,36581
73165,33371
73175,177953
73182,213632
73183,35171
73185,35332
73199,34936
73202,176611
73203,32819
73216,32988
73234,203174
73251,434082
73252,33983
73260,32608
73265,34199
73268,33345
73271,33957
73272,172657
73303,28611
73317,111709
73331,205078
73332,28299
73350,35010
73356,164958
73358,127536
73372,33118
73376,35179
73378,34289
73388,170350
73389,427509
73392,32675
73404,35215
73414,36344
73417,432857
73418,430354
73419,430354
73443,35177
73444,430561
73446,439517
73447,35225
73450,447309
73451,422013
73452,422013
73453,422013
73460,192933
73467,464638
73471,35291
73480,199304
73483,33351
73492,34155
73501,35096
73504,32662
73507,452131
73508,421937
73513,35895
73521,35771
73524,35854
73534,151443
73541,35192
73542,417965
73553,32620
73555,36559
73559,468628
73562,198107
73564,36441
73570,36685
73573,87901
73600,36269
73602,36270
73613,36064
73621,37002
73626,36924
73638,37488
73643,111262
73667,187694
73677,220471
73683,39235
73687,222243
73709,206245
73738,439037
73739,210558
73741,37890
73757,106175
73769,175184
73775,444008
73788,125788
73791,37703
73792,125774
73793,39345
73814,447674
73817,459213
73819,222356
73823,38113
73834,39424
73843,19253
73844,38512
73851,20000
73852,38659
73867,38636
73869,457981
73872,39051
73873,38628
73886,39453
73902,197900
73941,135548
73945,39621
73953,39837
73969,151736
73970,40076
73988,427509
74016,460313
74019,200619
74036,40540
74037,40540
74038,40540
74051,448100
74052,41144
74057,431002
74059,42771
74074,476658
74085,212235
74086,40305
74088,431033
74089,210598
74104,214740
74108,422203
74109,10998
74112,418668
74113,40531
74120,418668
74137,476568
74147,40565
74154,476281
74159,422403
74162,422267
74164,186839
74173,153524
74193,134540
74194,134540
74195,134540
74197,457710
74203,41263
74204,41263
74205,41263
74208,41263
74209,41263
74226,79476
74227,144720
74247,41258
74277,41523
74278,135214
74289,106274
74297,42471
74302,108493
74304,200077
74305,42324
74310,464758
74313,43033
74319,444385
74320,444385
74321,444385
74323,182943
74326,189900
74328,431450
74330,431450
74365,43750
74368,210702
74378,223667
74381,137285
74398,178148
74405,222061
74408,438879
74418,204386
74420,218455
74421,218455
74422,218455
74423,218455
74424,218455
74439,106294
74444,45930
74453,44497
